,Order ID,Order Date,Country,City,Branch,Lat,Lng,Customer First Name,Customer Last Name,Email,Phone Number,Category,Sub Category,Item,SalesPerson ID,Quantity,Unit Price,Discount,Status
6141,6138.0,16/3/2023,Saudi Arabia,Aseer,as01,18.2311,42.5004,Fadi,Hasan,fadi.hasan@mail.com,Tel: 5916186388,Headphones,Anker Soundcore,Anker Soundcore Liberty Air 2 Pro,D297,1.0,99.0,2.97,True
6142,6139.0,16/3/2023,United Arab Emirates,Abu Dhabi,ad01,24.4539,54.3773,Eala,Aljuju,eala.aljuju@mail.com,Tel: 5620216928,Fitness Tracker,Garmin Vivosmart,Garmin Vivosmart HR,J087,1.0,79.0,3.16,False
6143,6140.0,16/3/2023,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,Iin,Eabd aleal,iin.eabd aleal@mail.com,Tel: 5242577689,Headphones,Bose QuietComfort,QC45,Z764,1.0,349.0,24.43,True
6144,6141.0,16/3/2023,Saudi Arabia,Dammam,dm01,26.3927,49.9777,Muhamad,Salim,muhamad.salim@mail.com,Tel: 5083227125,Digital Camera,Sony Cyber-shot,Sony Cyber-shot RX100 VII,G817,1.0,1199.0,0.0,True
6145,6142.0,16/3/2023,Egypt,Asyut,at01,27.1809,31.1837,Amjad,Altujjar,amjad.altujjar@mail.com,Tel: 5794786936,Headphones,Anker Soundcore,Anker Soundcore Life Q35,B377,1.0,129.0,1.29,True
6146,6143.0,16/3/2023,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,Abd alwahhab,Shawqi,abd alwahhab.shawqi@mail.com,Tel: 5703547619,Gaming Console,Microsoft Xbox,Xbox Series X,W472,1.0,499.0,49.9,False
6147,6144.0,16/3/2023,United Arab Emirates,Abu Dhabi,ad03,24.4539,54.3773,Alaa,Alealbi,alaa.alealbi@mail.com,Tel: 5241449259,Headphones,Sennheiser HD,Sennheiser HD 599 SE,F376,1.0,199.0,5.97,True
6148,6145.0,16/3/2023,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,Jwny,Alssati,jwny.alssati@mail.com,Tel: 5484073662,Tablet,Amazon Fire HD,Amazon Fire HD 8 Plus,R252,1.0,129.0,2.58,True
6149,6146.0,16/3/2023,USA,New York,ny02,40.7312,-73.9998,Muhamad,Zayd,muhamad.zayd@mail.com,Tel: 5832254131,Smart Speaker,Apple HomePod,Apple HomePod,R252,1.0,299.0,29.9,True
6150,6147.0,16/3/2023,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,Khalil,Mshati,khalil.mshati@mail.com,Tel: 5727901338,Digital Camera,Sony Alpha,Sony Alpha A7 III,O247,1.0,1999.0,159.92,True
6151,6148.0,16/3/2023,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,Karam,Zarzur,karam.zarzur@mail.com,Tel: 5718322767,Headphones,Anker Soundcore,Anker Soundcore Liberty Air Pro,Y998,7.0,99.0,13.86,True
6152,6149.0,16/3/2023,Saudi Arabia,Aseer,as01,18.2311,42.5004,Rama,Hisan,rama.hisan@mail.com,Tel: 5081423168,Fitness Tracker,Withings Move,Withings Move,Y716,1.0,59.0,2.95,False
6153,6150.0,16/3/2023,United Arab Emirates,Abu Dhabi,ad03,24.4539,54.3773,Mazin,Almahdi,mazin.almahdi@mail.com,Tel: 5767745594,VR Headset,HTC Vive Pro,HTC Vive Pro 2,O867,1.0,1099.0,109.9,True
6154,6151.0,16/3/2023,Syria,Homs,hs01,34.7326,36.7136,Sharihan,Yasin,sharihan.yasin@mail.com,Tel: 5915563688,Fitness Tracker,Huawei Band,Huawei Band 6,D873,1.0,59.0,0.0,True
6155,6152.0,16/3/2023,United Arab Emirates,Abu Dhabi,ad03,24.4539,54.3773,Abdalhai,Musaa,abdalhai.musaa@mail.com,Tel: 5369133315,Smartwatch,Apple Watch,Apple Watch SE,J860,1.0,279.0,5.58,True
6156,6153.0,16/3/2023,Egypt,Cairo,cr02,30.0444,31.2357,Amani,Abumaeun,amani.abumaeun@mail.com,Tel: 5234971214,Tablet,Samsung Galaxy Tab S,Galaxy Tab S7+,Q963,3.0,849.0,152.82,True
6157,6154.0,16/3/2023,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,Abd alwahhab,Alzrqawy,abd alwahhab.alzrqawy@mail.com,Tel: 5656676563,Headphones,Bose SoundSport,Bose SoundSport Free,J194,1.0,179.0,17.9,True
6158,6155.0,16/3/2023,USA,Las Vegas,lv01,36.1699,-115.1398,Bashshar,Alshshatim,bashshar.alshshatim@mail.com,Tel: 5480952341,Gaming Console,Microsoft Xbox,Xbox Series S,N346,1.0,299.0,8.97,True
6159,6156.0,16/3/2023,USA,Washington,wh01,38.9072,-77.0369,Hasan,Ahmad,hasan.ahmad@mail.com,Tel: 5090429659,Tablet,Amazon Fire HD,Amazon Fire HD 8,R236,1.0,89.0,7.12,True
6160,6157.0,16/3/2023,France,Paris,ps01,48.8566,2.3522,Eala,Alqasir,eala.alqasir@mail.com,Tel: 5394723669,VR Headset,Pimax Vision,Pimax Vision 5K Super Plus,E484,13.0,999.0,519.48,True
6161,6158.0,16/3/2023,Egypt,Asyut,at01,27.1809,31.1837,Fawaz,Hutayniun,fawaz.hutayniun@mail.com,Tel: 5919814187,Gaming Console,Nintendo Switch,Nintendo Switch OLED,Q083,11.0,349.0,76.78,False
6162,6159.0,16/3/2023,USA,Las Vegas,lv01,36.1699,-115.1398,Lbyb,Abultif,lbyb.abultif@mail.com,Tel: 5667066214,Gaming Console,Sony PlayStation,PlayStation 4,F510,1.0,299.0,5.98,True
6163,6160.0,16/3/2023,Egypt,Asyut,at01,27.1809,31.1837,Tariq,Albazara,tariq.albazara@mail.com,Tel: 5162921716,Smartwatch,Fossil Gen,Fossil Gen 5E,M073,1.0,199.0,17.91,True
6164,6161.0,16/3/2023,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,Khalil,Jameah,khalil.jameah@mail.com,Tel: 5585018382,Tablet,Lenovo Tab,Lenovo Tab P11 Pro,E301,1.0,499.0,9.98,False
6165,6162.0,16/3/2023,Saudi Arabia,Dammam,dm01,26.3927,49.9777,Diea,Bajubuj,diea.bajubuj@mail.com,Tel: 5236893647,Laptop,Apple MacBook,"MacBook Air 13""",P773,1.0,999.0,69.93,False
6166,6163.0,16/3/2023,USA,Washington,wh01,38.9072,-77.0369,Sarah,Alsaeid,sarah.alsaeid@mail.com,Tel: 5955684647,Fitness Tracker,Amazfit GTR,Amazfit GTR 3,S855,1.0,169.0,10.14,True
6167,6164.0,16/3/2023,Saudi Arabia,Jeddah,jd03,21.4858,39.1925,Abdalhadi,Eabd aleal,abdalhadi.eabd aleal@mail.com,Tel: 5007404396,Smartwatch,Garmin Fenix,Garmin Fenix 7,C068,1.0,699.0,6.99,True
6168,6165.0,16/3/2023,Syria,Aleppo,al01,36.2021,37.1343,Zakarian,Hisan,zakarian.hisan@mail.com,Tel: 5556941668,Digital Camera,Canon EOS,Canon EOS M50 Mark II,U858,1.0,649.0,25.96,True
6169,6166.0,16/3/2023,Syria,Damascus,ds02,33.5146,36.3084,Aneam,Yuzbik,aneam.yuzbik@mail.com,Tel: 5961730405,Smart Speaker,Google Nest Hub,Google Nest Hub Max,J408,3.0,229.0,41.22,False
6170,6167.0,16/3/2023,USA,Las Vegas,lv01,36.1699,-115.1398,Muhamad,Alkinaya,muhamad.alkinaya@mail.com,Tel: 5679539070,Smart Speaker,Amazon Echo,Echo Show 8,I876,3.0,129.0,27.09,True
6171,6168.0,16/3/2023,Egypt,Cairo,cr02,30.0444,31.2357,Eala,Dabana,eala.dabana@mail.com,Tel: 5058000166,Gaming Console,Sony PlayStation,PlayStation 4,Y957,2.0,299.0,35.88,True
6172,6169.0,16/3/2023,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,Ruba,Udib,ruba.udib@mail.com,Tel: 5870817486,Smart Speaker,Amazon Echo,Echo Show 8,Z409,1.0,129.0,6.45,True
6173,6170.0,16/3/2023,USA,Washington,wh01,38.9072,-77.0369,Ihsan,Jaridiun,ihsan.jaridiun@mail.com,Tel: 5828223827,Digital Camera,Fujifilm X Series,Fujifilm X-T4,Q963,1.0,1699.0,67.96,False
6174,6171.0,16/3/2023,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,Bisam,Shadi alghazy,bisam.shadi alghazy@mail.com,Tel: 5285357960,Smartwatch,Apple Watch,Apple Watch SE,L412,1.0,279.0,13.95,True
6175,6172.0,16/3/2023,USA,New York,ny02,40.7312,-73.9998,Madlin,Zaerur,madlin.zaerur@mail.com,Tel: 5592572703,Tablet,Amazon Fire,Amazon Fire HD 10,E274,2.0,149.0,23.84,True
6176,6173.0,16/3/2023,Morocco,Casablanca,cs01,33.5731,7.5898,Ehab,Altujjar,ehab.altujjar@mail.com,Tel: 5368477076,Smartwatch,Garmin Venu,Garmin Venu 2,N334,1.0,399.0,27.93,True
6177,6174.0,16/3/2023,Syria,Damascus,ds02,33.5146,36.3084,Qays,Aljizamati,qays.aljizamati@mail.com,Tel: 5036818743,Smartphone,Xiaomi Mi,Xiaomi Mi 12,J302,1.0,799.0,23.97,True
6178,6175.0,16/3/2023,France,Paris,ps02,48.8566,2.3522,Fuad,Almisri,fuad.almisri@mail.com,Tel: 5970946063,Smartphone,OnePlus,OnePlus Nord CE 5G,O247,1.0,349.0,13.96,True
6179,6176.0,16/3/2023,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,Muhamad,Mius,muhamad.mius@mail.com,Tel: 5629083086,VR Headset,Oculus Rift,Oculus Rift S,W493,1.0,399.0,39.9,True
6180,6177.0,16/3/2023,United Arab Emirates,Abu Dhabi,ad01,24.4539,54.3773,Omar,Almala,omar.almala@mail.com,Tel: 5069592191,Laptop,ASUS ROG,ASUS ROG Strix Scar 17,A512,2.0,1999.0,119.94,False
6181,6178.0,16/3/2023,USA,New York,ny02,40.7312,-73.9998,Husam,Zaetar,husam.zaetar@mail.com,Tel: 5451986728,Laptop,Lenovo Legion,Lenovo Legion 7i,S691,1.0,1499.0,14.99,True
6182,6179.0,16/3/2023,Morocco,Casablanca,cs01,33.5731,7.5898,Sami,Hamuwdatan,sami.hamuwdatan@mail.com,Tel: 5362586332,Laptop,HP Envy,Envy x360,B206,1.0,899.0,89.9,True
6183,6180.0,16/3/2023,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,Abd alhadi,Jhad,abd alhadi.jhad@mail.com,Tel: 5637973739,Headphones,Sennheiser HD,Sennheiser HD 660S,Y368,1.0,499.0,49.9,True
6184,6181.0,16/3/2023,Saudi Arabia,Dammam,dm01,26.3927,49.9777,Ahmad,Alsulayman,ahmad.alsulayman@mail.com,Tel: 5576893298,Tablet,Samsung Galaxy Tab,Galaxy Tab A8,I876,2.0,199.0,27.86,False
6185,6182.0,16/3/2023,USA,New York,ny03,40.7498,-73.9814,Iin,Karim,iin.karim@mail.com,Tel: 5896166009,Laptop,HP Pavilion,HP Pavilion x360,S855,1.0,649.0,51.92,False
6186,6183.0,16/3/2023,Syria,Aleppo,al01,36.2021,37.1343,Asama,Dwalyby,asama.dwalyby@mail.com,Tel: 5569878822,Laptop,ASUS ROG,ASUS ROG Zephyrus G14,Y523,2.0,1299.0,181.86,False
6187,6184.0,16/3/2023,USA,Las Vegas,lv01,36.1699,-115.1398,Ibrahim,Wayly,ibrahim.wayly@mail.com,Tel: 5461095517,Tablet,Samsung Galaxy Tab S,Galaxy Tab S7+,X358,2.0,849.0,169.8,False
6188,6185.0,16/3/2023,Syria,Aleppo,al01,36.2021,37.1343,Dania,Bryghl,dania.bryghl@mail.com,Tel: 5772078029,VR Headset,Oculus Quest,Oculus Quest 2 (64GB),N498,1.0,299.0,5.98,False
6189,6186.0,16/3/2023,USA,Las Vegas,lv01,36.1699,-115.1398,Ruba,Aljizamati,ruba.aljizamati@mail.com,Tel: 5649626435,Gaming Console,Retro Console,Sega Genesis Mini,Y332,1.0,79.0,7.9,True
6190,6187.0,16/3/2023,Syria,Aleppo,al01,36.2021,37.1343,Rym,Eali,rym.eali@mail.com,Tel: 5296336900,Fitness Tracker,Fitbit Versa,Fitbit Versa 3,F624,2.0,229.0,27.48,True
6191,6188.0,16/3/2023,United Arab Emirates,Abu Dhabi,ad01,24.4539,54.3773,Diana,Mustafaa,diana.mustafaa@mail.com,Tel: 5206804669,Headphones,Anker Soundcore,Anker Soundcore Liberty Air 2 Pro,B131,3.0,99.0,29.7,True
6192,6189.0,16/3/2023,United Arab Emirates,Abu Dhabi,ad01,24.4539,54.3773,Madlin,Damrani,madlin.damrani@mail.com,Tel: 5226531400,Tablet,Apple iPad Pro,"iPad Pro 11"" (5th Gen)",H320,1.0,899.0,62.93,False
6193,6190.0,17/3/2023,USA,Las Vegas,lv01,36.1699,-115.1398,Muhamad,Eaku,muhamad.eaku@mail.com,Tel: 5295458501,VR Headset,Sony PlayStation,PlayStation VR,R361,1.0,299.0,17.94,True
6194,6191.0,17/3/2023,USA,New York,ny02,40.7312,-73.9998,Ahmad,Hisan,ahmad.hisan@mail.com,Tel: 5163086141,VR Headset,Valve Index,Valve Index VR Kit 2,N507,1.0,1199.0,119.9,True
6195,6192.0,17/3/2023,USA,New York,ny03,40.7498,-73.9814,Rita,Wabi,rita.wabi@mail.com,Tel: 5569788470,Smart Speaker,Bose Home Speaker,Bose Home Speaker 300,J730,1.0,199.0,0.0,True
6196,6193.0,17/3/2023,Egypt,Cairo,cr03,30.0444,31.2357,Fadi,Ayman,fadi.ayman@mail.com,Tel: 5216909120,Fitness Tracker,Xiaomi Mi Band,Xiaomi Mi Band 5,P412,1.0,29.0,2.61,True
6197,6194.0,17/3/2023,France,Paris,ps01,48.8566,2.3522,Ruaa,Almtlq,ruaa.almtlq@mail.com,Tel: 5233485604,Digital Camera,Nikon Z Series,Nikon Z50,F655,2.0,799.0,31.96,False
6198,6195.0,17/3/2023,Saudi Arabia,Jeddah,jd03,21.4858,39.1925,Ahmad,Abu,ahmad.abu@mail.com,Tel: 5925885652,Smartphone,Samsung Galaxy,Galaxy A72,R551,1.0,499.0,19.96,True
6199,6196.0,17/3/2023,France,Paris,ps02,48.8566,2.3522,Ghada,Alshaykh,ghada.alshaykh@mail.com,Tel: 5407085655,VR Headset,Oculus Rift,Oculus Rift S,W669,1.0,399.0,15.96,False
6200,6197.0,17/3/2023,United Arab Emirates,Abu Dhabi,ad03,24.4539,54.3773,Ahmad,Tyru,ahmad.tyru@mail.com,Tel: 5665426794,Tablet,Lenovo Tab,Lenovo Tab M10 FHD Plus,A470,2.0,229.0,13.74,True
6201,6198.0,17/3/2023,Saudi Arabia,Aseer,as01,18.2311,42.5004,Rama,Alasfar,rama.alasfar@mail.com,Tel: 5235255577,Smartphone,Oppo Find,Oppo Find X4 Neo,J841,5.0,549.0,274.5,False
6202,6199.0,17/3/2023,Saudi Arabia,Aseer,as01,18.2311,42.5004,Sana,Ahmad,sana.ahmad@mail.com,Tel: 5550589257,Headphones,Sennheiser HD,Sennheiser HD 800 S,U646,1.0,1699.0,33.98,True
6203,6200.0,17/3/2023,USA,New York,ny03,40.7498,-73.9814,Amir,Aljabr,amir.aljabr@mail.com,Tel: 5094202439,Laptop,ASUS ROG,ASUS ROG Strix G15,R814,2.0,1099.0,65.94,True
6204,6201.0,17/3/2023,Syria,Damascus,ds02,33.5146,36.3084,Aysar,Tqi aldiyn,aysar.tqi aldiyn@mail.com,Tel: 5374104378,Tablet,Apple iPad,iPad Air,C787,2.0,649.0,90.86,True
6205,6202.0,17/3/2023,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,Muhamad,Alsawis,muhamad.alsawis@mail.com,Tel: 5974558201,Smart Speaker,Apple HomePod,Apple HomePod,E166,1.0,299.0,2.99,False
6206,6203.0,17/3/2023,United Arab Emirates,Abu Dhabi,ad01,24.4539,54.3773,Ghalib,Salayk,ghalib.salayk@mail.com,Tel: 5250637694,Tablet,Amazon Fire HD,Amazon Fire HD 8 Plus,Q104,1.0,129.0,12.9,False
6207,6204.0,17/3/2023,USA,New York,ny03,40.7498,-73.9814,Hazim,Sariji,hazim.sariji@mail.com,Tel: 5079859546,Smartphone,Apple iPhone,iPhone 13 Pro Max,S190,2.0,1299.0,129.9,True
6208,6205.0,17/3/2023,United Arab Emirates,Abu Dhabi,ad01,24.4539,54.3773,Iin,Khitab,iin.khitab@mail.com,Tel: 5714737159,Digital Camera,Canon EOS,Canon EOS R6,C308,1.0,2499.0,199.92,True
6209,6206.0,17/3/2023,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,Muhamad,Nakaash,muhamad.nakaash@mail.com,Tel: 5189164958,Gaming Console,Sony PlayStation,PlayStation 5,Q903,1.0,499.0,49.9,True
6210,6207.0,17/3/2023,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,Iin,Dwalyby,iin.dwalyby@mail.com,Tel: 5062762298,Gaming Console,Sony PlayStation,PlayStation 4 Slim,G667,2.0,299.0,0.0,False
6211,6208.0,17/3/2023,Syria,Homs,hs01,34.7326,36.7136,Muhamad,Alkhujih,muhamad.alkhujih@mail.com,Tel: 5940774519,Fitness Tracker,Fitbit Versa,Fitbit Versa 2,A512,2.0,179.0,28.64,True
6212,6209.0,17/3/2023,Egypt,Asyut,at01,27.1809,31.1837,Faras,Mabrukh,faras.mabrukh@mail.com,Tel: 5161551209,Tablet,Lenovo Tab,Lenovo Tab M7,D767,1.0,79.0,6.32,True
6213,6210.0,17/3/2023,Saudi Arabia,Aseer,as01,18.2311,42.5004,Ahmad,Kiali,ahmad.kiali@mail.com,Tel: 5348889215,Digital Camera,Canon EOS R Series,Canon EOS R,J157,1.0,1299.0,103.92,False
6214,6211.0,17/3/2023,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,Kholoud,Jadid,kholoud.jadid@mail.com,Tel: 5724945021,Smartphone,Xiaomi Redmi,Xiaomi Redmi 10,E274,1.0,199.0,5.97,True
6215,6212.0,17/3/2023,Syria,Homs,hs01,34.7326,36.7136,Fatnh,Abu,fatnh.abu@mail.com,Tel: 5396920541,Smart Speaker,Google Nest Hub,Google Nest Hub Max,A512,3.0,229.0,27.48,False
6216,6213.0,17/3/2023,United Arab Emirates,Dubai,db02,25.2048,55.2708,Muhamad,Bilul,muhamad.bilul@mail.com,Tel: 5680567577,Gaming Console,Retro Console,Super NES Classic,Y523,1.0,99.0,3.96,True
6217,6214.0,17/3/2023,USA,New York,ny03,40.7498,-73.9814,Ahmad,Qbany,ahmad.qbany@mail.com,Tel: 5269344700,Laptop,HP Pavilion,HP Pavilion 15,F792,1.0,799.0,79.9,True
6218,6215.0,17/3/2023,USA,Las Vegas,lv01,36.1699,-115.1398,Fatima,Salam,fatima.salam@mail.com,Tel: 5667210371,Laptop,Apple MacBook,"MacBook Air 13""",R252,12.0,999.0,839.16,True
6219,6216.0,17/3/2023,Saudi Arabia,Jeddah,jd03,21.4858,39.1925,Mari,Muhamad,mari.muhamad@mail.com,Tel: 5181690290,Gaming Console,Sony PlayStation,PlayStation 3,U290,4.0,199.0,31.84,True
6220,6217.0,17/3/2023,USA,Washington,wh01,38.9072,-77.0369,Muhamad,Aleass,muhamad.aleass@mail.com,Tel: 5182520885,Digital Camera,Fujifilm X Series,Fujifilm X-T4,Y716,5.0,1699.0,849.5,False
6221,6218.0,17/3/2023,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,Amir,Alshaykh,amir.alshaykh@mail.com,Tel: 5520917842,Tablet,Amazon Fire HD,Amazon Fire HD 8,E484,2.0,89.0,12.46,True
6222,6219.0,17/3/2023,Egypt,Cairo,cr02,30.0444,31.2357,Aryj,Asead,aryj.asead@mail.com,Tel: 5571086692,Gaming Console,Microsoft Xbox,Xbox 360,F553,1.0,149.0,13.41,True
6223,6220.0,17/3/2023,USA,New York,ny03,40.7498,-73.9814,Shadi,Alrashid,shadi.alrashid@mail.com,Tel: 5222399115,Smart Speaker,Amazon Echo Show,Amazon Echo Show 8 (2nd Gen),J212,1.0,129.0,12.9,True
6224,6221.0,17/3/2023,USA,Las Vegas,lv02,36.1673,-115.1492,Muhamad,Naeim,muhamad.naeim@mail.com,Tel: 5524968637,VR Headset,Pimax Vision,Pimax Vision 8KX,C854,1.0,999.0,9.99,True
6225,6222.0,17/3/2023,Saudi Arabia,Aseer,as01,18.2311,42.5004,Ali,Husayn,ali.husayn@mail.com,Tel: 5074038218,Fitness Tracker,Huawei Band,Huawei Band 6,N487,1.0,59.0,5.31,False
6226,6223.0,17/3/2023,Morocco,Casablanca,cs01,33.5731,7.5898,Ahmad,Shaykh,ahmad.shaykh@mail.com,Tel: 5883277106,Smartwatch,Huawei Watch,Huawei Watch Fit 2 Pro,D241,1.0,129.0,5.16,False
6227,6224.0,17/3/2023,Egypt,Asyut,at01,27.1809,31.1837,Ayham,Almala,ayham.almala@mail.com,Tel: 5331134608,Smartwatch,Fossil Gen,Fossil Gen 5E,L025,1.0,199.0,3.98,True
6228,6225.0,17/3/2023,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,Muhamad,Alsaghir,muhamad.alsaghir@mail.com,Tel: 5500334305,Smartphone,OnePlus,OnePlus 10 Pro,E715,2.0,999.0,19.98,True
6229,6226.0,17/3/2023,Egypt,Asyut,at01,27.1809,31.1837,Batual,Almueasaeas,batual.almueasaeas@mail.com,Tel: 5077822515,Smartphone,Apple iPhone,iPhone 13 Pro Max,J264,1.0,1299.0,103.92,False
6230,6227.0,17/3/2023,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,Bashaer,Alkfrswsany,bashaer.alkfrswsany@mail.com,Tel: 5495965993,Gaming Console,Sony PlayStation,PlayStation 4 Pro,J431,1.0,399.0,19.95,False
6231,6228.0,17/3/2023,Syria,Damascus,ds02,33.5146,36.3084,Eala,Mia,eala.mia@mail.com,Tel: 5582255535,Gaming Console,Nintendo Switch,Nintendo Switch OLED Pro,J437,1.0,449.0,40.41,True
6232,6229.0,17/3/2023,Saudi Arabia,Riyadh,rd02,24.7743,46.7386,Amal,Alsaeid,amal.alsaeid@mail.com,Tel: 5762167110,VR Headset,Oculus Quest,Oculus Quest 2 (64GB),L106,1.0,299.0,23.92,True
6233,6230.0,17/3/2023,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,Asra,Nafae,asra.nafae@mail.com,Tel: 5439918550,Gaming Console,Nintendo Switch,Nintendo Switch Pro,H046,1.0,399.0,0.0,True
6234,6231.0,17/3/2023,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,Juri,Iismaeil,juri.iismaeil@mail.com,Tel: 5042926497,Tablet,Amazon Fire,Amazon Fire HD 10,T371,1.0,149.0,7.45,True
6235,6232.0,17/3/2023,USA,New York,ny02,40.7312,-73.9998,Abdalrhim,Alaleppoy,abdalrhim.alaleppoy@mail.com,Tel: 5642182216,Tablet,Samsung Galaxy Tab,Galaxy Tab S7,X918,1.0,649.0,51.92,False
6236,6233.0,17/3/2023,United Arab Emirates,Dubai,db01,25.2048,55.2708,Ahmad,Alshshatim,ahmad.alshshatim@mail.com,Tel: 5550073401,Smartphone,Apple iPhone,iPhone 13 Pro Max,Z125,1.0,1299.0,77.94,True
6237,6234.0,17/3/2023,Syria,Aleppo,al01,36.2021,37.1343,Sharihan,Alem,sharihan.alem@mail.com,Tel: 5837191263,VR Headset,Oculus Rift S,Oculus Rift 2,G788,2.0,499.0,69.86,True
6238,6235.0,17/3/2023,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,Fatin,Dbs,fatin.dbs@mail.com,Tel: 5990435902,Gaming Console,Microsoft Xbox,Xbox Series X,Z817,1.0,499.0,39.92,False
6239,6236.0,17/3/2023,USA,New York,ny03,40.7498,-73.9814,Muhamad,Tutwnji,muhamad.tutwnji@mail.com,Tel: 5684678538,Digital Camera,Sony Cyber-shot,Sony Cyber-shot HX99,U290,1.0,499.0,34.93,True
6240,6237.0,17/3/2023,Egypt,Cairo,cr01,30.0444,31.2357,Ruba,Alyasin,ruba.alyasin@mail.com,Tel: 5790477118,Smartwatch,Huawei Watch,Huawei Watch GT 2e,O247,1.0,129.0,2.58,True
6241,6238.0,17/3/2023,Morocco,Casablanca,cs01,33.5731,7.5898,Ismaeil,Mukiin,ismaeil.mukiin@mail.com,Tel: 5951735353,Gaming Console,Sony PlayStation,PlayStation 4 Pro,T371,2.0,399.0,15.96,True
6242,6239.0,17/3/2023,Syria,Aleppo,al01,36.2021,37.1343,Sharihan,Hamada,sharihan.hamada@mail.com,Tel: 5452761796,Headphones,Anker Soundcore,Anker Soundcore Liberty Air 2 Pro,P950,1.0,99.0,6.93,True
6243,6240.0,17/3/2023,United Arab Emirates,Fujairah,fj01,25.1286,56.3242,Hasan,Iibrahim,hasan.iibrahim@mail.com,Tel: 5797581493,Gaming Console,Retro Console,Sega Genesis Mini,G667,1.0,79.0,7.9,True
6244,6241.0,17/3/2023,Saudi Arabia,Aseer,as01,18.2311,42.5004,Muhamad,Almunajid,muhamad.almunajid@mail.com,Tel: 5842893545,Laptop,Dell XPS,XPS 13,Q832,1.0,1299.0,38.97,True
6245,6242.0,17/3/2023,United Arab Emirates,Dubai,db02,25.2048,55.2708,Muhamad,Alasfar,muhamad.alasfar@mail.com,Tel: 5466167470,Headphones,Sennheiser HD,Sennheiser HD 599 SE,L841,1.0,199.0,0.0,True
6246,6243.0,17/3/2023,Egypt,Cairo,cr01,30.0444,31.2357,Samir,Suqbani,samir.suqbani@mail.com,Tel: 5972856398,Fitness Tracker,Amazfit GTR,Amazfit GTR 3,B265,1.0,169.0,10.14,False
6247,6244.0,17/3/2023,Syria,Damascus,ds02,33.5146,36.3084,Jalal,Shanan,jalal.shanan@mail.com,Tel: 5367422259,Smartwatch,Huawei Watch,Huawei Watch GT 2e,H520,2.0,129.0,5.16,True
6248,6245.0,17/3/2023,Egypt,Cairo,cr01,30.0444,31.2357,Muhamad,Alnashar,muhamad.alnashar@mail.com,Tel: 5955149153,Gaming Console,Nintendo Switch,Nintendo Switch Pro,S348,1.0,399.0,3.99,True
6249,6246.0,17/3/2023,Saudi Arabia,Jeddah,jd03,21.4858,39.1925,Muhamad,Suirkili,muhamad.suirkili@mail.com,Tel: 5269190831,VR Headset,Oculus Quest,Oculus Quest 2 (64GB),Y247,1.0,299.0,8.97,False
6250,6247.0,17/3/2023,Syria,Aleppo,al01,36.2021,37.1343,Shilan,Dakhal,shilan.dakhal@mail.com,Tel: 5283752454,Fitness Tracker,Withings Move,Withings Move ECG,U641,1.0,129.0,3.87,False
6251,6248.0,17/3/2023,Syria,Homs,hs01,34.7326,36.7136,Ali,Alsaedi,ali.alsaedi@mail.com,Tel: 5331273184,Tablet,Microsoft Surface,Surface Go 2,L106,3.0,399.0,83.79,False
6252,6249.0,17/3/2023,Egypt,Cairo,cr02,30.0444,31.2357,Ahmad,Altibae,ahmad.altibae@mail.com,Tel: 5903700574,Gaming Console,Microsoft Xbox,Xbox Series X,W242,2.0,499.0,39.92,True
6253,6250.0,17/3/2023,Syria,Homs,hs01,34.7326,36.7136,Hamzaa,Almala,hamzaa.almala@mail.com,Tel: 5315518003,Smartphone,OnePlus,OnePlus 10 Pro,I470,1.0,999.0,19.98,True
6254,6251.0,17/3/2023,USA,Washington,wh01,38.9072,-77.0369,Iin,Shadi alghazy,iin.shadi alghazy@mail.com,Tel: 5333013181,Laptop,HP Envy,Envy x360,C787,1.0,899.0,26.97,True
6255,6252.0,17/3/2023,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,Shilan,Ahmad,shilan.ahmad@mail.com,Tel: 5674488782,Laptop,Acer Swift,Acer Swift 3,Y446,2.0,699.0,55.92,True
6256,6253.0,17/3/2023,Syria,Aleppo,al01,36.2021,37.1343,Sahar,Ashbrh,sahar.ashbrh@mail.com,Tel: 5895747041,Laptop,HP Envy,Envy x360,F553,1.0,899.0,44.95,True
